,Learning rates,Number of leaf nodes,Number of trees,MSE
582,0.06736842105263158,49.0,12.0,70577.25735622067
583,0.06736842105263158,49.0,17.0,58943.3378783803
584,0.06736842105263158,49.0,22.0,60649.29178463096
585,0.06736842105263158,49.0,27.0,53069.73619861632
586,0.06736842105263158,49.0,33.0,63710.05802556762
587,0.06736842105263158,49.0,38.0,62258.04798401371
588,0.06736842105263158,49.0,43.0,64041.20484683507
589,0.06736842105263158,49.0,48.0,59148.635358173415
590,0.06736842105263158,49.0,54.0,57064.36007492721
591,0.06736842105263158,49.0,59.0,56513.827745512026
592,0.06736842105263158,49.0,64.0,60503.47241087375
593,0.06736842105263158,49.0,69.0,56550.218429760935
594,0.06736842105263158,49.0,75.0,57223.04321636234
595,0.06736842105263158,49.0,80.0,57432.42212422183
596,0.06736842105263158,49.0,85.0,54167.247373918
597,0.06736842105263158,49.0,90.0,59679.842050758394
598,0.06736842105263158,49.0,96.0,52091.75804028829
599,0.06736842105263158,49.0,101.0,54177.89506150786
600,0.06736842105263158,54.0,1.0,101216.14346945092
601,0.06736842105263158,54.0,6.0,73735.36439271293
602,0.06736842105263158,54.0,12.0,62570.554750844756
603,0.06736842105263158,54.0,17.0,66355.21238157412
604,0.06736842105263158,54.0,22.0,63375.347274683074
605,0.06736842105263158,54.0,27.0,55970.75252525952
606,0.06736842105263158,54.0,33.0,61741.44702595943
607,0.06736842105263158,54.0,38.0,55933.9901267618
608,0.06736842105263158,54.0,43.0,62865.58337161572
609,0.06736842105263158,54.0,48.0,55054.843318097875
610,0.06736842105263158,54.0,54.0,58514.40140957669
611,0.06736842105263158,54.0,59.0,55891.049796016014
612,0.06736842105263158,54.0,64.0,52444.68989575829
613,0.06736842105263158,54.0,69.0,58039.85756839363
614,0.06736842105263158,54.0,75.0,57363.13682641239
615,0.06736842105263158,54.0,80.0,54666.306059451264
616,0.06736842105263158,54.0,85.0,53132.158143547094
617,0.06736842105263158,54.0,90.0,56140.40696789685
618,0.06736842105263158,54.0,96.0,54716.36208014503
619,0.06736842105263158,54.0,101.0,56774.095130460795
620,0.06736842105263158,59.0,1.0,95050.86083548372
621,0.06736842105263158,59.0,6.0,74876.05034373312
622,0.06736842105263158,59.0,12.0,63619.83142052251
623,0.06736842105263158,59.0,17.0,60037.31144533783
624,0.06736842105263158,59.0,22.0,55461.529719216895
625,0.06736842105263158,59.0,27.0,45680.278312427865
626,0.06736842105263158,59.0,33.0,48556.77893908547
627,0.06736842105263158,59.0,38.0,50119.10410527113
628,0.06736842105263158,59.0,43.0,51191.756729998764
629,0.06736842105263158,59.0,48.0,55202.733463228324
630,0.06736842105263158,59.0,54.0,54913.056454220045
631,0.06736842105263158,59.0,59.0,50472.874597835915
632,0.06736842105263158,59.0,64.0,50676.67653318146
633,0.06736842105263158,59.0,69.0,50773.04326221536
634,0.06736842105263158,59.0,75.0,52038.92598804578
635,0.06736842105263158,59.0,80.0,55751.25691136339
636,0.06736842105263158,59.0,85.0,46476.563980049985
637,0.06736842105263158,59.0,90.0,54296.61987538154
638,0.06736842105263158,59.0,96.0,53252.58645107055
639,0.06736842105263158,59.0,101.0,50325.693434824
640,0.06736842105263158,65.0,1.0,102731.88963743305
641,0.06736842105263158,65.0,6.0,59975.798652308295
642,0.06736842105263158,65.0,12.0,53052.46001865952
643,0.06736842105263158,65.0,17.0,58935.29246231141
644,0.06736842105263158,65.0,22.0,58101.4280327798
645,0.06736842105263158,65.0,27.0,54091.647661098104
646,0.06736842105263158,65.0,33.0,53549.47992791853
647,0.06736842105263158,65.0,38.0,57279.83229820574
648,0.06736842105263158,65.0,43.0,53758.43080258115
649,0.06736842105263158,65.0,48.0,54182.34907802276
650,0.06736842105263158,65.0,54.0,45238.71325588034
651,0.06736842105263158,65.0,59.0,53958.79659593262
652,0.06736842105263158,65.0,64.0,52465.57268197446
653,0.06736842105263158,65.0,69.0,44197.1923233354
654,0.06736842105263158,65.0,75.0,51515.58728195248
655,0.06736842105263158,65.0,80.0,51427.336121898625
656,0.06736842105263158,65.0,85.0,52425.80421120609
657,0.06736842105263158,65.0,90.0,50591.70574985002
658,0.06736842105263158,65.0,96.0,49990.1724398164
659,0.06736842105263158,65.0,101.0,48935.56411677544
660,0.06736842105263158,70.0,1.0,112605.48632463753
661,0.06736842105263158,70.0,6.0,59161.91439811954
662,0.06736842105263158,70.0,12.0,53904.210536691906
663,0.06736842105263158,70.0,17.0,56619.96335713611
664,0.06736842105263158,70.0,22.0,52928.385823610515
665,0.06736842105263158,70.0,27.0,44771.057208297905
666,0.06736842105263158,70.0,33.0,54552.56442293614
667,0.06736842105263158,70.0,38.0,49976.11399842601
668,0.06736842105263158,70.0,43.0,53565.48033639438
669,0.06736842105263158,70.0,48.0,46913.06104044697
670,0.06736842105263158,70.0,54.0,54504.79570061384
671,0.06736842105263158,70.0,59.0,51816.52536306532
672,0.06736842105263158,70.0,64.0,51708.68488479979
673,0.06736842105263158,70.0,69.0,47680.10526112974
674,0.06736842105263158,70.0,75.0,48246.00259941313
675,0.06736842105263158,70.0,80.0,49992.24020996111
676,0.06736842105263158,70.0,85.0,43764.5977824763
677,0.06736842105263158,70.0,90.0,48672.47288829212
678,0.06736842105263158,70.0,96.0,52095.884370759464
679,0.06736842105263158,70.0,101.0,50993.745906638294
680,0.06736842105263158,75.0,1.0,96817.91594974008
681,0.06736842105263158,75.0,6.0,60990.47120151022
682,0.06736842105263158,75.0,12.0,48330.256599266635
683,0.06736842105263158,75.0,17.0,56030.35790390945
684,0.06736842105263158,75.0,22.0,51813.31328050301
685,0.06736842105263158,75.0,27.0,50679.18619887577
686,0.06736842105263158,75.0,33.0,51304.013088706444
687,0.06736842105263158,75.0,38.0,49528.592043263925
688,0.06736842105263158,75.0,43.0,49216.20239742733
689,0.06736842105263158,75.0,48.0,51292.4857438045
690,0.06736842105263158,75.0,54.0,47933.716433074784
691,0.06736842105263158,75.0,59.0,48463.04323629847
692,0.06736842105263158,75.0,64.0,46116.92863046858
693,0.06736842105263158,75.0,69.0,50924.61104854821
694,0.06736842105263158,75.0,75.0,45796.22929992734
695,0.06736842105263158,75.0,80.0,48819.13791998865
696,0.06736842105263158,75.0,85.0,50959.72987896641
697,0.06736842105263158,75.0,90.0,52167.546545677396
698,0.06736842105263158,75.0,96.0,46524.18052929371
699,0.06736842105263158,75.0,101.0,41632.32824607368
700,0.06736842105263158,80.0,1.0,95853.52417788297
701,0.06736842105263158,80.0,6.0,61730.18545982262
702,0.06736842105263158,80.0,12.0,63894.83785203242
703,0.06736842105263158,80.0,17.0,41469.66133483443
704,0.06736842105263158,80.0,22.0,44798.32630385299
705,0.06736842105263158,80.0,27.0,52170.49366320025
706,0.06736842105263158,80.0,33.0,51610.916318895754
707,0.06736842105263158,80.0,38.0,44479.18707005234
708,0.06736842105263158,80.0,43.0,50101.24344846059
709,0.06736842105263158,80.0,48.0,49181.416414131854
710,0.06736842105263158,80.0,54.0,51920.11450467989
711,0.06736842105263158,80.0,59.0,48748.64071907653
712,0.06736842105263158,80.0,64.0,42316.059800929754
713,0.06736842105263158,80.0,69.0,45941.352310661896
714,0.06736842105263158,80.0,75.0,49198.514194268406
715,0.06736842105263158,80.0,80.0,48512.403947440995
716,0.06736842105263158,80.0,85.0,47174.55513678627
717,0.06736842105263158,80.0,90.0,47389.800210651665
718,0.06736842105263158,80.0,96.0,48047.74840396848
719,0.06736842105263158,80.0,101.0,47783.97873272525
720,0.06736842105263158,85.0,1.0,77645.69514095428
721,0.06736842105263158,85.0,6.0,50627.11149894879
722,0.06736842105263158,85.0,12.0,46482.60898009396
723,0.06736842105263158,85.0,17.0,39411.17472010054
724,0.06736842105263158,85.0,22.0,45512.54238846348
725,0.06736842105263158,85.0,27.0,49146.59103333089
726,0.06736842105263158,85.0,33.0,40787.43249525074
727,0.06736842105263158,85.0,38.0,47796.21174275699
728,0.06736842105263158,85.0,43.0,44574.93997069084
729,0.06736842105263158,85.0,48.0,43932.79751196834
730,0.06736842105263158,85.0,54.0,39818.73713284047
731,0.06736842105263158,85.0,59.0,38589.563683592496
732,0.06736842105263158,85.0,64.0,46558.190068017626
733,0.06736842105263158,85.0,69.0,50096.18829403502
734,0.06736842105263158,85.0,75.0,38530.83742479049
735,0.06736842105263158,85.0,80.0,43637.83963363916
736,0.06736842105263158,85.0,85.0,49656.063792630004
737,0.06736842105263158,85.0,90.0,39868.33596635033
738,0.06736842105263158,85.0,96.0,47376.37399072899
739,0.06736842105263158,85.0,101.0,45594.226200166726
740,0.06736842105263158,91.0,1.0,76178.23177898933
741,0.06736842105263158,91.0,6.0,55855.16749570457
742,0.06736842105263158,91.0,12.0,53139.298165161854
743,0.06736842105263158,91.0,17.0,46988.88266985946
744,0.06736842105263158,91.0,22.0,46489.040985620144
745,0.06736842105263158,91.0,27.0,48667.257473085985
746,0.06736842105263158,91.0,33.0,44440.57738297931
747,0.06736842105263158,91.0,38.0,47477.44965821907
748,0.06736842105263158,91.0,43.0,46431.4650207558
749,0.06736842105263158,91.0,48.0,46673.48255871686
750,0.06736842105263158,91.0,54.0,41738.33277566457
751,0.06736842105263158,91.0,59.0,46494.50691259598
752,0.06736842105263158,91.0,64.0,45828.55054289867
753,0.06736842105263158,91.0,69.0,44766.896406931504
754,0.06736842105263158,91.0,75.0,46049.7841068292
755,0.06736842105263158,91.0,80.0,44483.46423244336
756,0.06736842105263158,91.0,85.0,46445.67414602848
757,0.06736842105263158,91.0,90.0,44794.28589972063
758,0.06736842105263158,91.0,96.0,44991.27131815461
759,0.06736842105263158,91.0,101.0,45945.970667233654
760,0.06736842105263158,96.0,1.0,74232.58484821187
761,0.06736842105263158,96.0,6.0,55084.20557589627
762,0.06736842105263158,96.0,12.0,52716.35005845522
763,0.06736842105263158,96.0,17.0,50480.86787443905
764,0.06736842105263158,96.0,22.0,50427.884538122446
765,0.06736842105263158,96.0,27.0,48355.507259481885
766,0.06736842105263158,96.0,33.0,44605.975142401425
767,0.06736842105263158,96.0,38.0,39997.73828898019
768,0.06736842105263158,96.0,43.0,36520.243722290594
769,0.06736842105263158,96.0,48.0,45189.26495971319
770,0.06736842105263158,96.0,54.0,44057.799594188014
771,0.06736842105263158,96.0,59.0,45771.45450960467
772,0.06736842105263158,96.0,64.0,42801.49119380994
773,0.06736842105263158,96.0,69.0,43344.60258061735
774,0.06736842105263158,96.0,75.0,44019.780317791694
775,0.06736842105263158,96.0,80.0,46634.593398023266
776,0.06736842105263158,96.0,85.0,44159.85290972447
777,0.06736842105263158,96.0,90.0,45074.647624901816
778,0.06736842105263158,96.0,96.0,43541.73388546977
779,0.06736842105263158,96.0,101.0,45027.61572360203
780,0.06736842105263158,101.0,1.0,65258.662543256774
781,0.06736842105263158,101.0,6.0,54491.92322419133
782,0.06736842105263158,101.0,12.0,46023.854982218174
783,0.06736842105263158,101.0,17.0,45117.47896871209
784,0.06736842105263158,101.0,22.0,44435.943785268195
785,0.06736842105263158,101.0,27.0,44166.942033828214
786,0.06736842105263158,101.0,33.0,46459.1878745341
787,0.06736842105263158,101.0,38.0,45454.485139207856
788,0.06736842105263158,101.0,43.0,43353.196187700945
789,0.06736842105263158,101.0,48.0,44381.18950148062
790,0.06736842105263158,101.0,54.0,44124.29038995901
791,0.06736842105263158,101.0,59.0,36555.94748976253
792,0.06736842105263158,101.0,64.0,41150.95181366312
793,0.06736842105263158,101.0,69.0,43576.10338925272
794,0.06736842105263158,101.0,75.0,44657.92230236187
795,0.06736842105263158,101.0,80.0,38610.762880938135
796,0.06736842105263158,101.0,85.0,39707.831682396696
797,0.06736842105263158,101.0,90.0,44039.303851010234
798,0.06736842105263158,101.0,96.0,42805.84432248347
799,0.06736842105263158,101.0,101.0,35975.56857485149
800,0.12473684210526316,2.0,1.0,1113313.1686377667
801,0.12473684210526316,2.0,6.0,1051281.442779087
802,0.12473684210526316,2.0,12.0,1098841.4131421384
803,0.12473684210526316,2.0,17.0,1303195.1501441498
804,0.12473684210526316,2.0,22.0,1331501.4784134189
805,0.12473684210526316,2.0,27.0,1348227.162906402
806,0.12473684210526316,2.0,33.0,1413040.3009992074
807,0.12473684210526316,2.0,38.0,1400482.4448140522
808,0.12473684210526316,2.0,43.0,1407603.5993852238
809,0.12473684210526316,2.0,48.0,1464806.9125432288
810,0.12473684210526316,2.0,54.0,1400264.1505212183
811,0.12473684210526316,2.0,59.0,1390468.4462596776
812,0.12473684210526316,2.0,64.0,1380076.4403262814
813,0.12473684210526316,2.0,69.0,1426527.6803439315
814,0.12473684210526316,2.0,75.0,1423028.4423643192
815,0.12473684210526316,2.0,80.0,1398094.5176481046
816,0.12473684210526316,2.0,85.0,1492069.239457737
817,0.12473684210526316,2.0,90.0,1388379.8633999329
818,0.12473684210526316,2.0,96.0,1463823.9580915652
819,0.12473684210526316,2.0,101.0,1415313.4991987678
820,0.12473684210526316,7.0,1.0,430339.6777657751
821,0.12473684210526316,7.0,6.0,368876.19335974415
822,0.12473684210526316,7.0,12.0,271844.7517892633
823,0.12473684210526316,7.0,17.0,321317.57824572106
824,0.12473684210526316,7.0,22.0,323700.4064205977
825,0.12473684210526316,7.0,27.0,363844.37940481235
826,0.12473684210526316,7.0,33.0,310868.0834881625
827,0.12473684210526316,7.0,38.0,350840.8698681964
828,0.12473684210526316,7.0,43.0,347593.7170867512
829,0.12473684210526316,7.0,48.0,331623.032392998
830,0.12473684210526316,7.0,54.0,317830.58438144176
831,0.12473684210526316,7.0,59.0,347815.46900049807
832,0.12473684210526316,7.0,64.0,332969.92428640905
833,0.12473684210526316,7.0,69.0,335283.1127447437
834,0.12473684210526316,7.0,75.0,324432.32168466016
835,0.12473684210526316,7.0,80.0,325443.4905027615
836,0.12473684210526316,7.0,85.0,334554.7437185213
837,0.12473684210526316,7.0,90.0,348549.7580390447
838,0.12473684210526316,7.0,96.0,361158.8070085148
839,0.12473684210526316,7.0,101.0,337267.77074759157
840,0.12473684210526316,12.0,1.0,252863.25464935674
841,0.12473684210526316,12.0,6.0,227455.88022018023
842,0.12473684210526316,12.0,12.0,216854.66782942426
843,0.12473684210526316,12.0,17.0,184700.87221358294
844,0.12473684210526316,12.0,22.0,192372.16931178837
845,0.12473684210526316,12.0,27.0,195167.98093288642
846,0.12473684210526316,12.0,33.0,201377.18524373276
847,0.12473684210526316,12.0,38.0,199619.88085647256
848,0.12473684210526316,12.0,43.0,190242.69990137493
849,0.12473684210526316,12.0,48.0,186510.6833901018
850,0.12473684210526316,12.0,54.0,189787.85094637593
851,0.12473684210526316,12.0,59.0,188433.3860647179
852,0.12473684210526316,12.0,64.0,179810.71660244686
853,0.12473684210526316,12.0,69.0,191851.76957965182
854,0.12473684210526316,12.0,75.0,191569.8302027058
855,0.12473684210526316,12.0,80.0,189378.33891308217
856,0.12473684210526316,12.0,85.0,183653.7107379569
857,0.12473684210526316,12.0,90.0,166679.98952521503
858,0.12473684210526316,12.0,96.0,181281.77700327217
859,0.12473684210526316,12.0,101.0,186804.96011155512
860,0.12473684210526316,18.0,1.0,201133.2755959521
861,0.12473684210526316,18.0,6.0,140781.85288348977
862,0.12473684210526316,18.0,12.0,129662.91190775334
863,0.12473684210526316,18.0,17.0,128628.39782100958
864,0.12473684210526316,18.0,22.0,114515.28823484435
865,0.12473684210526316,18.0,27.0,111500.92752284938
866,0.12473684210526316,18.0,33.0,121292.52028912678
867,0.12473684210526316,18.0,38.0,115966.7191294289
868,0.12473684210526316,18.0,43.0,124154.03784835697
869,0.12473684210526316,18.0,48.0,118255.15369151115
870,0.12473684210526316,18.0,54.0,114805.50118234367
871,0.12473684210526316,18.0,59.0,120644.39054426411
872,0.12473684210526316,18.0,64.0,113725.05234311231
873,0.12473684210526316,18.0,69.0,124718.75073124564
874,0.12473684210526316,18.0,75.0,116855.24702982775
875,0.12473684210526316,18.0,80.0,118824.39809952817
876,0.12473684210526316,18.0,85.0,120991.54624813278
877,0.12473684210526316,18.0,90.0,119112.87752169254
878,0.12473684210526316,18.0,96.0,126353.75083163466
879,0.12473684210526316,18.0,101.0,112566.37811736707
880,0.12473684210526316,23.0,1.0,169181.1679853641
881,0.12473684210526316,23.0,6.0,129415.60594856284
882,0.12473684210526316,23.0,12.0,104410.08484780583
883,0.12473684210526316,23.0,17.0,98060.09251479858
884,0.12473684210526316,23.0,22.0,102003.81751637245
885,0.12473684210526316,23.0,27.0,100204.14614827409
886,0.12473684210526316,23.0,33.0,101944.72373119893
887,0.12473684210526316,23.0,38.0,102499.00682355065
888,0.12473684210526316,23.0,43.0,97272.45146014629
889,0.12473684210526316,23.0,48.0,97725.30273240428
890,0.12473684210526316,23.0,54.0,100828.9724907971
891,0.12473684210526316,23.0,59.0,108226.75164302027
892,0.12473684210526316,23.0,64.0,98362.31155891252
893,0.12473684210526316,23.0,69.0,97989.16497144001
894,0.12473684210526316,23.0,75.0,103831.05378036726
895,0.12473684210526316,23.0,80.0,98943.25811198614
896,0.12473684210526316,23.0,85.0,99384.6510270156
897,0.12473684210526316,23.0,90.0,102040.6498424375
898,0.12473684210526316,23.0,96.0,98727.76238430616
899,0.12473684210526316,23.0,101.0,104709.63677006053
900,0.12473684210526316,28.0,1.0,147301.01897384363
901,0.12473684210526316,28.0,6.0,107244.92442088031
902,0.12473684210526316,28.0,12.0,98816.73906040014
903,0.12473684210526316,28.0,17.0,86623.24038794804
904,0.12473684210526316,28.0,22.0,89765.83971340224
905,0.12473684210526316,28.0,27.0,93511.21177582534
906,0.12473684210526316,28.0,33.0,95098.39553737071
907,0.12473684210526316,28.0,38.0,92177.52159814182
908,0.12473684210526316,28.0,43.0,90761.93264192768
909,0.12473684210526316,28.0,48.0,90359.99247030869
910,0.12473684210526316,28.0,54.0,93694.28309059284
911,0.12473684210526316,28.0,59.0,92852.64839055124
912,0.12473684210526316,28.0,64.0,85911.39671557087
913,0.12473684210526316,28.0,69.0,87834.95658569087
914,0.12473684210526316,28.0,75.0,88521.46004183151
915,0.12473684210526316,28.0,80.0,89292.58128991604
916,0.12473684210526316,28.0,85.0,79648.65057103727
917,0.12473684210526316,28.0,90.0,83121.39133564115
918,0.12473684210526316,28.0,96.0,83014.73450698888
919,0.12473684210526316,28.0,101.0,81854.940172804
920,0.12473684210526316,33.0,1.0,137468.27449449385
921,0.12473684210526316,33.0,6.0,98422.05501255259
922,0.12473684210526316,33.0,12.0,87185.14156788218
923,0.12473684210526316,33.0,17.0,82699.15882511661
924,0.12473684210526316,33.0,22.0,86321.89034805389
925,0.12473684210526316,33.0,27.0,79701.60650496956
926,0.12473684210526316,33.0,33.0,76932.92926086953
927,0.12473684210526316,33.0,38.0,78279.97073623593
928,0.12473684210526316,33.0,43.0,79876.97359420385
929,0.12473684210526316,33.0,48.0,70770.43028627621
930,0.12473684210526316,33.0,54.0,77612.84534377197
931,0.12473684210526316,33.0,59.0,76787.20970902311
932,0.12473684210526316,33.0,64.0,75682.04941946268
933,0.12473684210526316,33.0,69.0,71888.40103787454
934,0.12473684210526316,33.0,75.0,76407.92611976377
935,0.12473684210526316,33.0,80.0,75338.6759008809
936,0.12473684210526316,33.0,85.0,70626.90836500152
937,0.12473684210526316,33.0,90.0,72600.49136555001
938,0.12473684210526316,33.0,96.0,71796.64923798377
939,0.12473684210526316,33.0,101.0,72661.9157078062
940,0.12473684210526316,38.0,1.0,262874.1008239879
941,0.12473684210526316,38.0,6.0,75126.45901888094
942,0.12473684210526316,38.0,12.0,89513.30982806094
943,0.12473684210526316,38.0,17.0,72332.9124420211
944,0.12473684210526316,38.0,22.0,73721.14112465715
945,0.12473684210526316,38.0,27.0,67356.35558999094
946,0.12473684210526316,38.0,33.0,71748.83818015063
947,0.12473684210526316,38.0,38.0,69683.78182444326
948,0.12473684210526316,38.0,43.0,69441.29577229935
949,0.12473684210526316,38.0,48.0,69569.12279734194
950,0.12473684210526316,38.0,54.0,59924.871822361456
951,0.12473684210526316,38.0,59.0,66588.70817367431
952,0.12473684210526316,38.0,64.0,73816.74431580832
953,0.12473684210526316,38.0,69.0,63103.93691525807
954,0.12473684210526316,38.0,75.0,65038.0676237735
955,0.12473684210526316,38.0,80.0,65859.76954507583
956,0.12473684210526316,38.0,85.0,66774.8675737092
957,0.12473684210526316,38.0,90.0,61950.73254750749
958,0.12473684210526316,38.0,96.0,59790.78365734126
959,0.12473684210526316,38.0,101.0,61509.682269208715
960,0.12473684210526316,44.0,1.0,124829.10975665541
961,0.12473684210526316,44.0,6.0,91993.01693274899
962,0.12473684210526316,44.0,12.0,72269.22526474613
963,0.12473684210526316,44.0,17.0,65870.1584462367
964,0.12473684210526316,44.0,22.0,64143.32912320365
965,0.12473684210526316,44.0,27.0,64956.41459717831
966,0.12473684210526316,44.0,33.0,62256.81941191141
967,0.12473684210526316,44.0,38.0,63927.26991778112
968,0.12473684210526316,44.0,43.0,61541.947423330894
969,0.12473684210526316,44.0,48.0,61734.91174589426
970,0.12473684210526316,44.0,54.0,60808.508814799534
971,0.12473684210526316,44.0,59.0,57641.51954349206
972,0.12473684210526316,44.0,64.0,57139.07945763527
973,0.12473684210526316,44.0,69.0,58100.44021409773
974,0.12473684210526316,44.0,75.0,62410.08237377743
975,0.12473684210526316,44.0,80.0,54930.6589826262
976,0.12473684210526316,44.0,85.0,58220.26320296402
977,0.12473684210526316,44.0,90.0,53985.27318963848
978,0.12473684210526316,44.0,96.0,53741.48806450916
979,0.12473684210526316,44.0,101.0,52599.93624160116
